Customer ID,Age,Gender,Income Level,Location,Education Level
4445,51,Female,Medium,"New York, NY",Graduate
4446,25,Male,Low,"Chicago, IL",Undergraduate
4447,19,Other,Low,"Los Angeles, CA",High School
4448,24,Other,Medium,"Los Angeles, CA",High School
4449,27,Male,Medium,"New York, NY",Undergraduate
4450,48,Male,High,"Chicago, IL",Graduate
4451,31,Male,Low,"New York, NY",High School
4452,39,Male,Low,"Houston, TX",Undergraduate
4453,74,Other,Low,"Chicago, IL",Graduate
4454,52,Other,Low,"Chicago, IL",High School
4455,66,Male,High,"Los Angeles, CA",Graduate
4456,50,Male,Medium,"Chicago, IL",Undergraduate
4457,35,Female,Low,"Miami, FL",Undergraduate
4458,57,Female,Medium,"Houston, TX",High School
4459,49,Male,Medium,"Miami, FL",Undergraduate
4460,69,Other,High,"New York, NY",High School
4461,73,Female,Medium,"Los Angeles, CA",Undergraduate
4462,77,Female,Medium,"Chicago, IL",Graduate
4463,40,Other,Low,"Miami, FL",High School
4464,33,Female,Low,"Chicago, IL",High School
4465,50,Male,Low,"Chicago, IL",Graduate
4466,79,Male,Low,"Houston, TX",Graduate
4467,64,Female,Medium,"Los Angeles, CA",Graduate
4468,26,Female,Medium,"Chicago, IL",High School
4469,59,Female,High,"Chicago, IL",Graduate
4470,41,Other,High,"Miami, FL",High School
4471,47,Female,Medium,"Miami, FL",High School
4472,72,Other,High,"New York, NY",High School
4473,69,Female,High,"Los Angeles, CA",Undergraduate
4474,63,Other,Low,"New York, NY",High School
4475,42,Other,Low,"Houston, TX",Undergraduate
4476,19,Other,Low,"Los Angeles, CA",Graduate
4477,28,Other,High,"Los Angeles, CA",Graduate
4478,54,Other,High,"New York, NY",High School
4479,50,Other,Low,"Los Angeles, CA",Graduate
4480,76,Other,High,"New York, NY",High School
4481,32,Other,High,"Chicago, IL",Undergraduate
4482,19,Other,High,"Los Angeles, CA",Graduate
4483,43,Female,High,"Houston, TX",High School
4484,77,Other,High,"New York, NY",Undergraduate
4485,42,Male,Low,"New York, NY",Graduate
4486,51,Male,Low,"Miami, FL",High School
4487,20,Male,Medium,"Houston, TX",Undergraduate
4488,75,Male,High,"New York, NY",Graduate
4489,77,Female,Low,"Houston, TX",High School
4490,38,Male,High,"Los Angeles, CA",High School
4491,52,Male,Low,"Chicago, IL",Undergraduate
4492,31,Female,Medium,"Miami, FL",High School
4493,39,Female,High,"Los Angeles, CA",Graduate
4494,43,Female,Medium,"Los Angeles, CA",Undergraduate
4495,77,Female,High,"Los Angeles, CA",Undergraduate
4496,60,Male,Low,"Chicago, IL",Undergraduate
4497,57,Female,High,"Los Angeles, CA",Graduate
4498,28,Other,High,"Houston, TX",Undergraduate
4499,62,Other,Medium,"New York, NY",High School
4500,75,Female,Low,"Chicago, IL",High School
4501,36,Male,High,"Miami, FL",Graduate
4502,56,Other,Low,"Chicago, IL",Undergraduate
4503,45,Other,Low,"Los Angeles, CA",High School
4504,47,Male,High,"Houston, TX",High School
4505,38,Female,High,"Houston, TX",High School
4506,23,Female,Low,"Chicago, IL",Graduate
4507,66,Male,High,"Los Angeles, CA",Graduate
4508,27,Male,High,"Los Angeles, CA",Graduate
4509,22,Female,High,"New York, NY",Undergraduate
4510,66,Female,Medium,"Los Angeles, CA",Graduate
4511,77,Male,Medium,"New York, NY",Graduate
4512,24,Female,High,"New York, NY",Undergraduate
4513,66,Female,High,"Houston, TX",Graduate
4514,49,Other,High,"Houston, TX",Graduate
4515,18,Male,High,"New York, NY",Undergraduate
4516,41,Other,Low,"Chicago, IL",Undergraduate
4517,28,Female,Low,"Houston, TX",High School
4518,53,Male,Low,"Miami, FL",Graduate
4519,42,Male,High,"Los Angeles, CA",High School
4520,54,Female,High,"Chicago, IL",High School
4521,75,Male,Medium,"Miami, FL",High School
4522,49,Other,Low,"Houston, TX",High School
4523,52,Female,High,"Miami, FL",High School
4524,34,Other,High,"Chicago, IL",Graduate
4525,21,Female,Medium,"New York, NY",Undergraduate
4526,31,Male,Low,"Miami, FL",Graduate
4527,52,Male,Low,"Miami, FL",Undergraduate
4528,53,Female,Low,"Miami, FL",Graduate
4529,59,Other,Low,"New York, NY",Graduate
4530,44,Female,Low,"Chicago, IL",Undergraduate
4531,48,Male,Low,"Miami, FL",Graduate
4532,52,Female,Low,"Miami, FL",Undergraduate
4533,39,Female,Low,"Chicago, IL",Undergraduate
4534,42,Female,Medium,"New York, NY",Undergraduate
4535,45,Other,High,"Los Angeles, CA",Undergraduate
4536,70,Male,Medium,"New York, NY",Undergraduate
4537,34,Female,Medium,"Chicago, IL",Graduate
4538,71,Male,High,"New York, NY",High School
4539,57,Male,Medium,"Los Angeles, CA",Graduate
4540,67,Other,Low,"Chicago, IL",High School
4541,21,Other,High,"Chicago, IL",Undergraduate
4542,52,Female,Medium,"Miami, FL",Undergraduate
4543,37,Female,Medium,"Miami, FL",High School
4544,37,Female,High,"Chicago, IL",Undergraduate
4545,77,Male,Low,"Los Angeles, CA",High School
4546,33,Other,High,"Los Angeles, CA",High School
4547,20,Other,Medium,"New York, NY",Graduate
4548,47,Female,Medium,"Miami, FL",Undergraduate
4549,23,Female,High,"Houston, TX",Graduate
4550,51,Male,Medium,"Los Angeles, CA",High School
4551,53,Female,Low,"Los Angeles, CA",Graduate
4552,71,Male,Medium,"Houston, TX",High School
4553,42,Male,Low,"Chicago, IL",High School
4554,56,Other,Low,"Houston, TX",Graduate
4555,79,Female,High,"Miami, FL",High School
4556,53,Female,Low,"Houston, TX",High School
4557,24,Female,Medium,"Houston, TX",Undergraduate
4558,49,Other,Medium,"Los Angeles, CA",High School
4559,18,Female,Medium,"Los Angeles, CA",Graduate
4560,51,Other,Medium,"Miami, FL",Graduate
4561,60,Other,Medium,"Miami, FL",Undergraduate
4562,18,Female,Medium,"Miami, FL",Undergraduate
4563,75,Male,Medium,"Los Angeles, CA",Graduate
4564,57,Male,Low,"New York, NY",High School
4565,41,Male,Medium,"Los Angeles, CA",Graduate
4566,35,Other,Medium,"Los Angeles, CA",High School
4567,58,Other,High,"Los Angeles, CA",High School
4568,50,Other,High,"Houston, TX",Graduate
4569,78,Other,High,"Los Angeles, CA",Graduate
4570,36,Male,High,"Los Angeles, CA",Undergraduate
4571,64,Female,Medium,"Chicago, IL",High School
4572,22,Male,Medium,"New York, NY",Graduate
4573,79,Other,Low,"Houston, TX",High School
4574,52,Female,Low,"Los Angeles, CA",Graduate
4575,53,Female,Low,"Houston, TX",Graduate
4576,69,Male,Low,"Chicago, IL",Undergraduate
4577,35,Female,Low,"New York, NY",Undergraduate
4578,72,Other,High,"Los Angeles, CA",High School
4579,34,Female,High,"New York, NY",Undergraduate
4580,73,Other,Medium,"Chicago, IL",Undergraduate
4581,78,Other,High,"New York, NY",Undergraduate
4582,22,Female,Medium,"New York, NY",Undergraduate
4583,39,Male,Medium,"Miami, FL",High School
4584,68,Male,High,"Chicago, IL",High School
4585,39,Other,Medium,"Houston, TX",Graduate
4586,73,Male,Low,"Miami, FL",High School
4587,43,Other,High,"New York, NY",Graduate
4588,38,Male,Medium,"Chicago, IL",Undergraduate
4589,52,Other,Medium,"Miami, FL",Graduate
4590,70,Other,High,"Chicago, IL",Graduate
4591,68,Female,High,"Houston, TX",Graduate
4592,66,Other,High,"New York, NY",High School
4593,33,Other,Medium,"Chicago, IL",Undergraduate
4594,30,Other,Medium,"Miami, FL",Graduate
4595,40,Other,Medium,"New York, NY",Graduate
4596,28,Male,Low,"New York, NY",High School
4597,42,Other,High,"Los Angeles, CA",High School
4598,62,Male,High,"Los Angeles, CA",High School
4599,71,Other,High,"Los Angeles, CA",High School
4600,48,Male,Medium,"Houston, TX",Graduate
4601,53,Other,Medium,"Chicago, IL",Graduate
4602,32,Male,Medium,"New York, NY",Undergraduate
4603,27,Male,Low,"Los Angeles, CA",Graduate
4604,35,Other,High,"Los Angeles, CA",High School
4605,42,Male,High,"Chicago, IL",High School
4606,31,Other,Low,"Chicago, IL",High School
4607,68,Female,Medium,"New York, NY",High School
4608,59,Female,High,"Chicago, IL",Undergraduate
4609,18,Female,Low,"Los Angeles, CA",High School
4610,41,Female,High,"Houston, TX",Undergraduate
4611,53,Other,Medium,"Miami, FL",High School
4612,53,Other,High,"New York, NY",High School
4613,72,Male,Low,"Chicago, IL",Graduate
4614,27,Other,High,"New York, NY",Graduate
4615,31,Other,High,"New York, NY",Undergraduate
4616,76,Other,High,"Miami, FL",High School
4617,31,Female,High,"Chicago, IL",Graduate
4618,76,Female,Low,"Los Angeles, CA",Graduate
4619,48,Other,Low,"Chicago, IL",Graduate
4620,66,Male,Medium,"Miami, FL",Undergraduate
4621,20,Male,Low,"Los Angeles, CA",Graduate
4622,50,Male,High,"New York, NY",Graduate
4623,38,Other,Medium,"Houston, TX",Undergraduate
4624,77,Male,High,"Chicago, IL",Graduate
4625,76,Female,Low,"Miami, FL",Undergraduate
4626,69,Male,Medium,"Los Angeles, CA",High School
4627,61,Female,High,"Los Angeles, CA",Graduate
4628,71,Other,High,"Chicago, IL",Undergraduate
4629,69,Male,High,"Houston, TX",Graduate
4630,23,Male,High,"Chicago, IL",Graduate
4631,34,Male,High,"Los Angeles, CA",High School
4632,75,Male,High,"New York, NY",Graduate
4633,26,Other,High,"Chicago, IL",Graduate
4634,54,Male,Medium,"New York, NY",High School
4635,66,Male,Low,"Chicago, IL",Graduate
4636,58,Other,High,"Los Angeles, CA",High School
4637,40,Male,Low,"Houston, TX",High School
4638,40,Female,Low,"Miami, FL",High School
4639,45,Male,Medium,"New York, NY",Graduate
4640,61,Male,Medium,"Houston, TX",Undergraduate
4641,39,Female,Medium,"Chicago, IL",High School
4642,50,Female,Medium,"Los Angeles, CA",High School
4643,23,Other,Medium,"Houston, TX",Undergraduate
4644,79,Male,Low,"Los Angeles, CA",Undergraduate
4645,72,Female,High,"Houston, TX",Undergraduate
4646,35,Female,Medium,"New York, NY",Graduate
4647,67,Male,High,"Chicago, IL",Undergraduate
4648,37,Male,Low,"Los Angeles, CA",Undergraduate
4649,30,Female,Low,"Miami, FL",High School
4650,71,Male,Medium,"Los Angeles, CA",Graduate
4651,68,Female,Low,"Chicago, IL",Graduate
4652,73,Other,High,"Chicago, IL",Undergraduate
4653,29,Male,Medium,"Houston, TX",High School
4654,51,Other,High,"New York, NY",Undergraduate
4655,38,Male,Low,"Miami, FL",High School
4656,18,Other,High,"Chicago, IL",Graduate
4657,79,Male,Low,"Los Angeles, CA",Graduate
4658,44,Female,Medium,"Houston, TX",Graduate
4659,65,Male,High,"Los Angeles, CA",Graduate
4660,41,Female,Medium,"Miami, FL",Graduate
4661,59,Male,High,"New York, NY",High School
4662,77,Female,Medium,"Los Angeles, CA",Undergraduate
4663,39,Female,High,"Miami, FL",Undergraduate
4664,32,Other,Low,"New York, NY",Undergraduate
4665,71,Female,High,"Houston, TX",Undergraduate
4666,22,Female,Low,"Houston, TX",Undergraduate
4667,48,Female,High,"Miami, FL",Undergraduate
4668,61,Female,Low,"Houston, TX",High School
4669,29,Female,Medium,"Los Angeles, CA",High School
4670,64,Male,High,"Houston, TX",Graduate
4671,48,Female,Medium,"Miami, FL",High School
4672,78,Male,High,"Chicago, IL",High School
4673,64,Male,High,"Chicago, IL",Graduate
4674,35,Female,Low,"Los Angeles, CA",Graduate
4675,46,Female,Medium,"Chicago, IL",Graduate
4676,42,Other,Low,"Houston, TX",Undergraduate
4677,47,Female,Low,"Miami, FL",High School
4678,24,Female,Low,"Houston, TX",Graduate
4679,77,Female,High,"Houston, TX",Graduate
4680,39,Other,High,"Houston, TX",High School
4681,71,Other,Low,"Miami, FL",Graduate
4682,41,Other,High,"New York, NY",High School
4683,34,Other,Low,"New York, NY",High School
4684,23,Female,Medium,"Houston, TX",Graduate
4685,47,Male,Medium,"Houston, TX",Graduate
4686,18,Female,Medium,"Houston, TX",Graduate
4687,46,Male,Low,"Chicago, IL",Graduate
4688,65,Male,Low,"New York, NY",High School
4689,49,Female,High,"Miami, FL",High School
4690,63,Female,Low,"Houston, TX",Undergraduate
4691,72,Other,Low,"Houston, TX",Undergraduate
4692,49,Male,High,"Chicago, IL",Graduate
4693,20,Male,High,"Los Angeles, CA",Graduate
4694,34,Other,Medium,"New York, NY",High School
4695,78,Female,Low,"Houston, TX",High School
4696,62,Male,High,"Chicago, IL",Undergraduate
4697,43,Male,Medium,"Houston, TX",Graduate
4698,68,Male,Low,"Miami, FL",Graduate
4699,26,Male,Low,"Los Angeles, CA",Graduate
4700,71,Male,Medium,"Miami, FL",Graduate
4701,53,Male,High,"Houston, TX",High School
4702,28,Other,Low,"Houston, TX",Undergraduate
4703,18,Other,Low,"Miami, FL",Graduate
4704,71,Male,Low,"New York, NY",Undergraduate
4705,73,Other,High,"Chicago, IL",Undergraduate
4706,38,Other,Medium,"Los Angeles, CA",Undergraduate
4707,67,Male,Low,"Houston, TX",Undergraduate
4708,23,Male,Low,"New York, NY",Undergraduate
4709,63,Female,Low,"Miami, FL",Undergraduate
4710,64,Female,High,"Los Angeles, CA",Graduate
4711,35,Other,Low,"Houston, TX",High School
4712,37,Male,Low,"Chicago, IL",Undergraduate
4713,40,Female,Low,"Miami, FL",Graduate
4714,25,Male,Low,"New York, NY",Graduate
4715,56,Male,Medium,"Chicago, IL",High School
4716,35,Female,Low,"New York, NY",Graduate
4717,74,Male,Low,"Chicago, IL",Undergraduate
4718,19,Other,High,"New York, NY",Undergraduate
4719,75,Other,Medium,"Houston, TX",Graduate
4720,20,Other,High,"New York, NY",Graduate
4721,70,Male,High,"Houston, TX",Undergraduate
4722,36,Other,Medium,"Chicago, IL",High School
4723,43,Female,Low,"Los Angeles, CA",Graduate
4724,20,Female,Medium,"Houston, TX",Graduate
4725,50,Female,Low,"Houston, TX",High School
4726,48,Other,Medium,"New York, NY",Graduate
4727,78,Male,Medium,"New York, NY",Graduate
4728,63,Male,High,"Houston, TX",Undergraduate
4729,26,Female,High,"Houston, TX",Graduate
4730,70,Male,High,"Houston, TX",Undergraduate
4731,54,Other,High,"Houston, TX",Undergraduate
4732,75,Male,Low,"Los Angeles, CA",Graduate
4733,73,Other,High,"Houston, TX",Undergraduate
4734,19,Other,High,"Miami, FL",Graduate
4735,41,Other,Medium,"Chicago, IL",Undergraduate
4736,44,Female,High,"Miami, FL",Undergraduate
4737,59,Female,High,"Houston, TX",Graduate
4738,62,Male,Low,"New York, NY",High School
4739,36,Other,Low,"New York, NY",Undergraduate
4740,53,Other,High,"Chicago, IL",Graduate
4741,25,Female,Medium,"Chicago, IL",Graduate
4742,28,Other,High,"Miami, FL",High School
4743,46,Male,Medium,"Chicago, IL",High School
4744,64,Other,Low,"Miami, FL",High School
4745,39,Other,High,"New York, NY",Undergraduate
4746,42,Female,Medium,"Chicago, IL",Graduate
4747,35,Other,Medium,"Los Angeles, CA",Graduate
4748,50,Male,Low,"Houston, TX",High School
4749,49,Female,Medium,"Miami, FL",High School
4750,60,Other,Medium,"New York, NY",Undergraduate
4751,79,Male,High,"Miami, FL",High School
4752,50,Male,Medium,"Los Angeles, CA",Graduate
4753,70,Other,Low,"Miami, FL",Undergraduate
4754,38,Male,High,"Miami, FL",Undergraduate
4755,56,Female,Medium,"Los Angeles, CA",High School
4756,46,Other,High,"Chicago, IL",High School
4757,41,Male,Medium,"Miami, FL",Graduate
4758,40,Other,Low,"New York, NY",Graduate
4759,50,Male,Low,"Chicago, IL",Graduate
4760,72,Male,Low,"Chicago, IL",Undergraduate
4761,59,Other,Medium,"Miami, FL",Graduate
4762,61,Other,Medium,"Los Angeles, CA",High School
4763,30,Other,Medium,"Los Angeles, CA",High School
4764,70,Female,Low,"Miami, FL",Graduate
4765,38,Male,Low,"Los Angeles, CA",High School
4766,73,Female,Low,"Miami, FL",Undergraduate
4767,77,Female,Medium,"New York, NY",Graduate
4768,32,Female,Low,"Houston, TX",Undergraduate
4769,22,Other,High,"Chicago, IL",High School
4770,71,Female,Low,"Chicago, IL",Undergraduate
4771,73,Female,Low,"Chicago, IL",Graduate
4772,66,Female,High,"Chicago, IL",Graduate
4773,21,Female,High,"Miami, FL",High School
4774,67,Female,High,"Houston, TX",Graduate
4775,48,Other,High,"Houston, TX",Undergraduate
4776,72,Female,Low,"New York, NY",Graduate
4777,58,Female,High,"Houston, TX",High School
4778,31,Female,Low,"New York, NY",High School
4779,63,Male,Low,"Los Angeles, CA",High School
4780,20,Other,Medium,"Chicago, IL",Graduate
4781,40,Male,Medium,"Chicago, IL",Graduate
4782,48,Female,High,"Chicago, IL",High School
4783,26,Male,Low,"Chicago, IL",Graduate
4784,21,Other,High,"Chicago, IL",Undergraduate
4785,18,Other,Medium,"New York, NY",High School
4786,71,Female,Medium,"Miami, FL",Undergraduate
4787,78,Female,Low,"New York, NY",Graduate
4788,41,Other,Low,"Houston, TX",Undergraduate
4789,75,Male,Medium,"Los Angeles, CA",High School
4790,53,Female,High,"Los Angeles, CA",Undergraduate
4791,67,Female,High,"Houston, TX",High School
4792,65,Female,Medium,"Miami, FL",High School
4793,64,Female,High,"New York, NY",Graduate
4794,74,Other,High,"Houston, TX",High School
4795,37,Male,Medium,"Los Angeles, CA",Graduate
4796,71,Female,High,"Chicago, IL",Undergraduate
4797,31,Female,Low,"New York, NY",High School
4798,56,Other,Medium,"Los Angeles, CA",Graduate
4799,35,Other,Medium,"Miami, FL",Graduate
4800,74,Other,Low,"Los Angeles, CA",Undergraduate
4801,29,Male,High,"Los Angeles, CA",High School
4802,39,Female,Low,"Houston, TX",High School
4803,44,Other,High,"Miami, FL",Undergraduate
4804,48,Male,Low,"Houston, TX",Graduate
4805,64,Male,Medium,"Los Angeles, CA",Undergraduate
4806,39,Female,High,"Miami, FL",Undergraduate
4807,36,Other,Low,"Houston, TX",Graduate
4808,63,Male,High,"New York, NY",High School
4809,58,Other,High,"Miami, FL",High School
4810,78,Male,Low,"Miami, FL",High School
4811,23,Female,High,"Miami, FL",Undergraduate
4812,51,Other,Medium,"New York, NY",Graduate
4813,23,Other,Low,"Chicago, IL",High School
4814,62,Female,Medium,"New York, NY",Graduate
4815,21,Female,High,"New York, NY",Undergraduate
4816,33,Female,Medium,"New York, NY",High School
4817,60,Female,High,"New York, NY",Graduate
4818,50,Other,Medium,"Chicago, IL",High School
4819,19,Female,High,"Los Angeles, CA",Graduate
4820,68,Female,Low,"Houston, TX",High School
4821,50,Female,Low,"Chicago, IL",Graduate
4822,36,Female,Medium,"Los Angeles, CA",Graduate
4823,32,Male,High,"Chicago, IL",Undergraduate
4824,38,Female,Low,"Miami, FL",Graduate
4825,64,Other,Medium,"Houston, TX",Undergraduate
4826,54,Male,Medium,"New York, NY",High School
4827,79,Male,Low,"New York, NY",High School
4828,25,Male,Low,"Miami, FL",High School
4829,73,Male,Medium,"Chicago, IL",High School
4830,33,Other,High,"Miami, FL",High School
4831,37,Male,Low,"Houston, TX",High School
4832,34,Male,Medium,"New York, NY",Graduate
4833,28,Female,High,"Chicago, IL",Graduate
4834,42,Female,Medium,"New York, NY",Graduate
4835,36,Other,Low,"Chicago, IL",Undergraduate
4836,51,Other,Medium,"Miami, FL",Graduate
4837,36,Other,Medium,"Houston, TX",Graduate
4838,22,Male,Low,"Los Angeles, CA",High School
4839,31,Other,High,"New York, NY",High School
4840,57,Female,Medium,"New York, NY",High School
4841,53,Other,Low,"Miami, FL",Undergraduate
4842,74,Female,Medium,"Chicago, IL",Graduate
4843,51,Female,Medium,"Houston, TX",Graduate
4844,58,Female,Low,"New York, NY",High School
4845,30,Other,High,"Los Angeles, CA",Graduate
4846,22,Other,Low,"Miami, FL",High School
