transaction_id,customer_id,transaction_date,amount_spent,merchant_category,reward_points_earned,card_type
46990,263,2024-04-20 11:57:38.789946,74.0,Dining,7,External
46991,917,2024-01-07 22:53:38.789946,334.6,Dining,33,External
46992,736,2024-01-28 16:38:38.789946,372.81,Groceries,37,External
46993,297,2024-03-18 23:05:38.789946,399.01,Entertainment,40,External
46994,81,2023-08-19 13:23:38.789946,227.82,Travel,23,Internal
46995,506,2024-05-04 09:54:38.789946,252.4,Entertainment,25,External
46996,82,2023-10-07 00:20:38.789946,216.33,Dining,22,External
46997,735,2024-05-31 19:50:38.789946,314.26,Travel,31,External
46998,56,2024-06-18 22:12:38.789946,189.51,Groceries,19,Internal
46999,715,2024-03-13 14:29:38.789946,456.44,Entertainment,46,Internal
47000,30,2024-03-07 20:08:38.789946,202.87,Entertainment,20,External
47001,474,2024-02-22 09:10:38.789946,489.06,Retail,49,Internal
47002,260,2024-06-25 11:03:38.789946,373.4,Entertainment,37,External
47003,378,2024-05-19 21:31:38.789946,111.74,Groceries,11,External
47004,572,2024-03-25 19:57:38.789946,284.14,Groceries,28,Internal
47005,138,2023-07-22 03:38:38.789946,466.16,Dining,47,External
47006,587,2024-01-20 22:43:38.789946,406.43,Travel,41,Internal
47007,672,2024-05-28 12:53:38.789946,141.36,Dining,14,External
47008,731,2024-03-09 13:57:38.789946,141.62,Groceries,14,External
47009,714,2024-01-16 23:48:38.789946,199.93,Retail,20,Internal
47010,289,2024-06-05 10:23:38.789946,114.17,Retail,11,Internal
47011,548,2024-06-16 05:05:38.789946,16.08,Travel,2,External
47012,109,2024-06-07 10:11:38.789946,442.07,Travel,44,External
47013,789,2024-01-17 00:43:38.789946,395.52,Dining,40,Internal
47014,519,2024-01-25 20:56:38.789946,57.07,Retail,6,Internal
47015,582,2023-10-06 15:38:38.789946,432.14,Dining,43,External
47016,622,2023-09-07 12:04:38.789946,244.18,Entertainment,24,External
47017,484,2024-06-01 21:05:38.789946,323.83,Retail,32,External
47018,222,2024-01-13 23:47:38.789946,369.66,Travel,37,Internal
47019,266,2024-04-10 06:05:38.789946,183.59,Dining,18,Internal
47020,781,2023-12-02 22:30:38.789946,80.99,Dining,8,Internal
47021,205,2024-02-07 17:17:38.789946,16.82,Travel,2,External
47022,602,2024-02-17 08:08:38.789946,373.66,Travel,37,Internal
47023,701,2023-08-23 02:16:38.789946,86.13,Groceries,9,Internal
47024,111,2024-04-28 10:52:38.789946,221.28,Groceries,22,External
47025,364,2024-04-14 12:42:38.789946,477.33,Entertainment,48,External
47026,16,2024-01-22 05:58:38.789946,440.08,Entertainment,44,Internal
47027,285,2023-08-16 15:29:38.789946,281.94,Groceries,28,External
47028,297,2023-08-15 05:19:38.789946,227.38,Retail,23,Internal
47029,639,2023-12-12 07:55:38.789946,80.19,Entertainment,8,Internal
47030,555,2023-09-28 22:13:38.789946,394.46,Travel,39,Internal
47031,374,2024-02-26 00:45:38.789946,448.66,Retail,45,Internal
47032,719,2024-03-29 20:56:38.789946,230.52,Groceries,23,Internal
47033,969,2024-02-24 01:29:38.789946,79.13,Entertainment,8,External
47034,643,2023-07-22 22:27:38.789946,330.56,Dining,33,Internal
47035,605,2024-01-08 08:47:38.789946,62.99,Retail,6,External
47036,538,2023-11-30 02:34:38.789946,166.45,Entertainment,17,Internal
47037,251,2023-10-30 23:15:38.789946,112.14,Entertainment,11,External
47038,629,2024-06-10 20:29:38.789946,397.64,Groceries,40,Internal
47039,999,2023-08-07 17:28:38.789946,243.89,Entertainment,24,Internal
47040,107,2023-08-08 15:25:38.789946,429.11,Retail,43,External
47041,427,2023-10-02 22:36:38.789946,393.99,Retail,39,Internal
47042,826,2023-08-24 12:32:38.789946,487.43,Travel,49,Internal
47043,648,2023-09-08 16:14:38.789946,23.32,Travel,2,Internal
47044,547,2024-01-30 05:57:38.789946,266.59,Dining,27,External
47045,422,2024-04-11 20:17:38.789946,268.55,Entertainment,27,External
47046,690,2023-10-29 01:19:38.789946,386.76,Travel,39,Internal
47047,420,2023-11-11 02:53:38.789946,51.54,Groceries,5,Internal
47048,89,2024-02-12 07:55:38.789946,362.86,Dining,36,Internal
47049,584,2023-07-06 11:32:38.789946,356.9,Entertainment,36,External
47050,789,2023-10-01 19:30:38.789946,304.44,Retail,30,Internal
47051,958,2024-06-27 12:53:38.789946,300.25,Retail,30,External
47052,954,2023-09-18 22:54:38.789946,244.73,Entertainment,24,Internal
47053,622,2024-06-03 18:52:38.789946,42.52,Travel,4,Internal
47054,648,2024-06-15 14:50:38.789946,31.85,Groceries,3,Internal
47055,956,2023-10-23 08:01:38.789946,373.78,Dining,37,External
47056,206,2024-02-20 21:11:38.789946,385.14,Retail,39,Internal
47057,295,2024-05-28 03:13:38.789946,248.81,Entertainment,25,Internal
47058,456,2024-01-27 19:02:38.789946,401.64,Entertainment,40,Internal
47059,279,2023-09-09 04:07:38.789946,261.88,Travel,26,External
47060,910,2024-04-07 09:59:38.789946,196.18,Entertainment,20,External
47061,46,2023-10-23 20:16:38.789946,348.91,Groceries,35,External
47062,894,2024-03-03 15:31:38.789946,410.98,Travel,41,Internal
47063,559,2023-12-15 19:53:38.789946,220.42,Retail,22,External
47064,910,2023-12-05 07:54:38.789946,241.82,Groceries,24,Internal
47065,181,2024-06-06 16:28:38.789946,322.88,Retail,32,External
47066,639,2024-01-27 04:15:38.789946,263.84,Dining,26,Internal
47067,402,2023-07-15 03:10:38.789946,79.66,Dining,8,Internal
47068,76,2023-07-17 11:43:38.789946,249.53,Entertainment,25,External
47069,125,2024-03-17 08:38:38.789946,423.64,Entertainment,42,External
47070,486,2024-06-09 00:40:38.789946,10.31,Travel,1,External
47071,577,2023-08-10 01:06:38.789946,106.67,Groceries,11,Internal
47072,595,2023-09-17 06:21:38.789946,67.28,Dining,7,External
47073,529,2024-06-06 00:05:38.789946,130.53,Retail,13,Internal
47074,504,2024-04-03 12:30:38.789946,413.39,Entertainment,41,Internal
47075,581,2023-10-17 13:14:38.789946,451.04,Travel,45,External
47076,804,2024-04-07 06:27:38.789946,204.15,Travel,20,External
47077,916,2023-12-31 12:52:38.789946,84.03,Dining,8,Internal
47078,519,2024-06-18 23:53:38.789946,388.15,Retail,39,Internal
47079,350,2023-12-20 08:24:38.789946,335.9,Retail,34,Internal
47080,691,2024-06-21 20:49:38.789946,321.64,Travel,32,Internal
47081,83,2024-03-22 18:28:38.789946,255.65,Groceries,26,External
47082,444,2024-04-06 11:00:38.789946,96.76,Travel,10,Internal
47083,330,2024-04-07 08:43:38.789946,301.23,Retail,30,External
47084,835,2024-02-06 15:25:38.789946,276.76,Entertainment,28,External
47085,947,2024-06-05 21:43:38.789946,404.57,Travel,40,Internal
47086,361,2023-11-28 22:22:38.789946,246.15,Groceries,25,External
47087,477,2024-04-20 22:28:38.789946,211.41,Entertainment,21,External
47088,179,2024-05-16 11:27:38.789946,430.9,Dining,43,External
47089,939,2024-04-09 12:44:38.789946,443.38,Entertainment,44,External
47090,366,2024-01-21 16:08:38.789946,88.59,Retail,9,Internal
47091,686,2023-09-07 23:25:38.789946,179.65,Dining,18,External
47092,528,2023-07-14 23:59:38.789946,81.66,Groceries,8,Internal
47093,166,2024-05-24 23:58:38.789946,412.19,Retail,41,Internal
47094,582,2023-11-04 20:24:38.789946,415.41,Groceries,42,External
47095,133,2023-11-09 19:07:38.789946,367.72,Dining,37,External
47096,140,2024-02-16 08:07:38.789946,213.89,Groceries,21,Internal
47097,393,2023-09-16 07:48:38.789946,410.58,Retail,41,External
47098,692,2023-08-24 08:25:38.789946,263.6,Entertainment,26,External
47099,909,2023-09-28 01:44:38.789946,414.35,Travel,41,External
47100,304,2023-12-05 14:32:38.789946,266.58,Dining,27,Internal
47101,722,2024-04-27 13:42:38.789946,335.15,Groceries,34,Internal
47102,166,2024-01-22 02:15:38.789946,499.21,Dining,50,External
47103,307,2024-02-07 01:11:38.789946,463.57,Retail,46,External
47104,771,2023-08-17 06:36:38.789946,122.52,Groceries,12,Internal
47105,490,2024-02-28 04:46:38.789946,192.12,Dining,19,Internal
47106,385,2023-09-12 17:52:38.789946,179.46,Groceries,18,External
47107,869,2024-06-22 16:37:38.789946,468.08,Groceries,47,Internal
47108,254,2023-09-10 12:27:38.789946,354.87,Retail,35,External
47109,857,2023-08-01 03:47:38.789946,224.5,Groceries,22,Internal
47110,64,2023-07-19 22:47:38.789946,29.36,Travel,3,Internal
47111,207,2024-06-19 06:21:38.789946,302.39,Retail,30,External
47112,666,2024-05-10 18:10:38.789946,26.13,Travel,3,Internal
47113,241,2023-12-21 13:19:38.789946,284.48,Dining,28,External
47114,238,2024-05-21 03:25:38.789946,132.15,Entertainment,13,Internal
47115,572,2024-01-26 03:35:38.789946,200.05,Dining,20,External
47116,562,2024-01-28 01:53:38.789946,66.14,Travel,7,Internal
47117,863,2023-09-13 15:58:38.789946,241.64,Retail,24,Internal
47118,42,2023-12-03 09:31:38.789946,61.16,Entertainment,6,External
47119,639,2023-08-22 04:29:38.789946,256.94,Entertainment,26,Internal
47120,206,2024-04-14 08:02:38.789946,211.75,Dining,21,External
47121,129,2023-09-22 23:09:38.789946,294.24,Entertainment,29,Internal
47122,643,2023-09-30 17:56:38.789946,35.5,Entertainment,4,Internal
47123,987,2023-07-10 19:42:38.789946,70.38,Groceries,7,Internal
47124,526,2024-01-09 14:01:38.789946,488.64,Travel,49,Internal
47125,519,2023-12-24 11:43:38.789946,156.79,Entertainment,16,Internal
47126,649,2024-04-22 17:47:38.789946,146.01,Travel,15,External
47127,727,2023-12-12 22:02:38.789946,380.27,Travel,38,Internal
47128,857,2023-11-26 18:00:38.789946,440.06,Entertainment,44,External
47129,666,2023-12-06 12:43:38.789946,470.54,Travel,47,Internal
47130,769,2023-10-15 14:09:38.789946,154.97,Groceries,15,External
47131,53,2023-10-30 20:56:38.789946,473.45,Travel,47,Internal
47132,165,2024-03-17 04:52:38.789946,98.34,Retail,10,Internal
47133,140,2024-03-26 21:27:38.789946,247.5,Retail,25,External
47134,551,2023-10-04 19:55:38.789946,416.37,Groceries,42,External
47135,219,2024-03-04 19:27:38.789946,173.46,Entertainment,17,Internal
47136,718,2024-06-30 09:56:38.789946,185.82,Travel,19,Internal
47137,228,2023-12-22 07:56:38.789946,101.83,Retail,10,Internal
47138,108,2023-11-08 21:40:38.789946,75.92,Groceries,8,External
47139,620,2023-12-10 12:01:38.789946,187.01,Groceries,19,Internal
47140,898,2024-06-19 06:23:38.789946,125.29,Groceries,13,External
47141,224,2024-01-29 16:19:38.789946,248.19,Retail,25,Internal
47142,538,2024-05-03 15:24:38.789946,129.87,Groceries,13,Internal
47143,797,2023-12-01 11:01:38.789946,267.71,Dining,27,External
47144,753,2023-09-08 21:34:38.789946,249.69,Retail,25,External
47145,160,2024-05-27 04:24:38.789946,457.37,Dining,46,Internal
47146,972,2024-06-18 17:40:38.789946,255.85,Dining,26,Internal
47147,204,2024-06-19 08:18:38.789946,269.33,Entertainment,27,Internal
47148,180,2023-09-10 23:47:38.789946,251.21,Groceries,25,Internal
47149,529,2024-04-18 01:55:38.789946,486.91,Entertainment,49,Internal
47150,286,2024-01-18 14:20:38.789946,171.59,Dining,17,External
47151,932,2024-03-04 02:01:38.789946,491.01,Dining,49,Internal
47152,816,2024-06-17 14:21:38.789946,179.73,Retail,18,Internal
47153,40,2023-07-29 14:40:38.789946,295.37,Dining,30,External
47154,402,2024-04-30 08:05:38.789946,491.6,Retail,49,External
47155,617,2023-11-01 01:02:38.789946,14.26,Travel,1,Internal
47156,288,2023-11-03 14:30:38.789946,160.59,Groceries,16,Internal
47157,459,2024-04-28 10:25:38.789946,236.42,Dining,24,Internal
47158,182,2024-01-01 09:07:38.789946,377.04,Retail,38,Internal
47159,587,2023-07-11 16:59:38.789946,78.31,Groceries,8,External
47160,693,2023-10-29 05:31:38.789946,424.21,Travel,42,External
47161,293,2023-09-22 12:31:38.789946,365.26,Retail,37,Internal
47162,238,2023-08-10 09:59:38.789946,385.9,Retail,39,External
47163,819,2023-11-28 11:00:38.789946,419.89,Travel,42,External
47164,119,2023-10-20 16:35:38.789946,88.3,Groceries,9,External
47165,746,2023-07-07 22:42:38.789946,430.78,Travel,43,External
47166,507,2023-12-02 13:03:38.789946,304.15,Dining,30,External
47167,4,2023-10-08 19:49:38.789946,143.62,Retail,14,Internal
47168,781,2024-04-24 07:10:38.789946,62.04,Dining,6,External
47169,312,2023-10-03 22:37:38.789946,11.04,Travel,1,External
47170,245,2024-03-16 17:48:38.789946,285.01,Retail,29,Internal
47171,405,2024-05-23 16:18:38.789946,116.01,Dining,12,External
47172,601,2023-10-30 03:52:38.789946,257.12,Travel,26,External
47173,131,2024-02-21 06:44:38.789946,179.22,Retail,18,Internal
47174,85,2023-11-02 05:25:38.789946,130.69,Groceries,13,External
47175,706,2023-10-29 00:49:38.789946,229.44,Travel,23,Internal
47176,653,2024-06-24 05:48:38.789946,366.59,Groceries,37,Internal
47177,891,2024-06-15 05:07:38.789946,71.93,Dining,7,Internal
47178,114,2024-03-18 19:57:38.789946,175.35,Retail,18,External
47179,482,2023-09-06 01:46:38.789946,349.03,Dining,35,Internal
47180,891,2023-08-02 18:23:38.789946,229.87,Entertainment,23,Internal
47181,375,2023-08-21 03:06:38.789946,88.71,Entertainment,9,Internal
47182,999,2024-01-23 09:41:38.789946,475.14,Travel,48,Internal
47183,895,2024-05-01 12:37:38.789946,392.27,Entertainment,39,External
47184,790,2024-02-05 11:34:38.789946,181.37,Entertainment,18,External
47185,29,2024-04-09 07:44:38.789946,54.05,Groceries,5,Internal
47186,211,2023-08-08 00:03:38.789946,372.21,Dining,37,Internal
47187,115,2024-04-03 11:54:38.789946,415.31,Retail,42,External
47188,738,2024-06-20 18:32:38.789946,129.23,Dining,13,External
47189,543,2024-04-09 01:38:38.789946,234.57,Dining,23,External
47190,874,2023-07-20 04:47:38.789946,82.79,Dining,8,Internal
47191,242,2023-10-21 01:16:38.789946,193.52,Groceries,19,External
47192,953,2024-03-09 15:00:38.789946,260.1,Groceries,26,External
47193,908,2023-11-05 05:40:38.789946,87.71,Travel,9,External
47194,804,2024-04-22 09:21:38.789946,362.53,Retail,36,External
47195,823,2023-12-28 20:05:38.789946,456.92,Retail,46,External
47196,893,2024-02-16 06:00:38.789946,42.77,Dining,4,Internal
47197,353,2024-01-03 15:48:38.789946,152.61,Dining,15,Internal
47198,818,2024-04-02 03:58:38.789946,263.47,Dining,26,External
47199,48,2023-09-03 08:38:38.789946,442.41,Entertainment,44,External
47200,780,2024-01-06 22:13:38.789946,13.76,Dining,1,External
47201,98,2023-07-29 08:47:38.789946,166.87,Groceries,17,Internal
47202,499,2024-04-10 03:03:38.789946,65.17,Retail,7,Internal
47203,131,2023-08-07 16:37:38.789946,337.98,Travel,34,External
47204,484,2024-05-28 07:48:38.789946,397.78,Groceries,40,Internal
47205,880,2024-04-27 11:14:38.789946,253.96,Dining,25,External
47206,636,2024-03-23 03:31:38.789946,329.67,Retail,33,Internal
47207,763,2024-05-18 01:47:38.789946,499.92,Retail,50,Internal
47208,724,2023-08-19 11:56:38.789946,263.89,Entertainment,26,Internal
47209,31,2023-08-17 04:10:38.789946,374.96,Retail,37,Internal
47210,990,2024-03-09 15:29:38.789946,156.9,Entertainment,16,External
47211,864,2023-12-13 14:03:38.789946,402.31,Dining,40,External
47212,338,2023-09-15 17:22:38.789946,144.16,Retail,14,External
47213,170,2023-10-03 12:34:38.789946,357.91,Dining,36,External
47214,434,2024-01-02 18:02:38.789946,80.64,Dining,8,Internal
47215,652,2024-06-15 01:26:38.789946,182.44,Retail,18,External
47216,436,2023-12-29 19:15:38.789946,494.21,Groceries,49,External
47217,492,2024-05-16 08:46:38.789946,460.5,Travel,46,External
47218,69,2023-12-29 04:14:38.789946,204.94,Travel,20,Internal
47219,195,2023-11-24 04:09:38.789946,351.62,Groceries,35,Internal
47220,425,2023-12-28 14:07:38.789946,399.89,Dining,40,External
47221,627,2023-08-10 06:09:38.789946,11.33,Entertainment,1,Internal
47222,787,2024-04-23 17:47:38.789946,106.13,Groceries,11,Internal
47223,637,2023-09-23 07:53:38.789946,314.82,Travel,31,External
47224,882,2024-03-01 18:28:38.789946,205.68,Travel,21,External
47225,608,2024-03-12 11:15:38.789946,99.85,Groceries,10,Internal
47226,125,2024-01-13 15:06:38.789946,95.14,Dining,10,External
47227,287,2024-04-10 22:03:38.789946,250.86,Retail,25,External
47228,721,2024-04-01 22:20:38.789946,74.15,Entertainment,7,External
47229,238,2023-10-25 14:44:38.789946,258.77,Retail,26,External
47230,560,2023-10-29 23:19:38.789946,153.29,Groceries,15,Internal
47231,477,2023-08-08 13:49:38.789946,97.02,Retail,10,Internal
47232,52,2023-11-23 18:14:38.789946,92.15,Retail,9,Internal
47233,986,2023-09-22 23:41:38.789946,256.64,Travel,26,Internal
47234,962,2024-04-03 10:31:38.789946,69.32,Retail,7,Internal
47235,599,2023-12-31 02:16:38.789946,343.8,Retail,34,Internal
47236,530,2024-01-18 04:38:38.789946,120.18,Travel,12,External
47237,970,2023-09-21 19:30:38.789946,335.93,Dining,34,External
47238,448,2024-02-13 00:38:38.789946,363.98,Groceries,36,Internal
47239,270,2023-10-12 23:00:38.789946,210.22,Retail,21,External
47240,796,2024-05-13 20:39:38.789946,171.21,Dining,17,Internal
47241,258,2024-02-18 08:42:38.789946,458.4,Groceries,46,External
47242,265,2024-01-19 18:29:38.789946,316.59,Travel,32,Internal
47243,62,2023-07-10 06:04:38.789946,290.36,Retail,29,External
47244,806,2024-06-03 15:14:38.789946,475.38,Travel,48,Internal
47245,781,2023-08-16 22:27:38.789946,290.75,Dining,29,Internal
47246,983,2024-04-14 09:10:38.789946,111.69,Entertainment,11,Internal
47247,389,2024-01-24 01:45:38.789946,494.34,Dining,49,Internal
47248,164,2024-01-19 01:12:38.789946,496.73,Groceries,50,External
47249,172,2024-02-24 21:09:38.789946,326.36,Dining,33,External
47250,361,2023-08-26 11:24:38.789946,5.8,Dining,1,Internal
47251,530,2023-08-27 14:41:38.789946,435.26,Dining,44,External
47252,948,2024-01-09 03:03:38.789946,254.57,Entertainment,25,External
47253,310,2024-01-18 10:44:38.789946,201.91,Travel,20,External
47254,885,2024-01-25 03:20:38.789946,361.96,Travel,36,Internal
47255,877,2023-11-13 23:36:38.789946,391.98,Travel,39,Internal
47256,51,2024-04-17 21:52:38.789946,12.52,Retail,1,External
47257,791,2023-10-06 08:26:38.789946,255.65,Dining,26,External
47258,378,2024-05-07 13:00:38.789946,491.22,Entertainment,49,External
47259,610,2023-11-19 17:48:38.789946,324.01,Dining,32,External
47260,636,2023-07-06 03:43:38.789946,233.15,Groceries,23,External
47261,247,2023-09-08 17:20:38.789946,370.13,Travel,37,External
47262,442,2024-02-08 17:04:38.789946,454.98,Travel,45,External
47263,816,2024-06-12 15:17:38.789946,92.23,Retail,9,Internal
47264,79,2024-06-18 05:57:38.789946,28.31,Travel,3,Internal
47265,67,2024-05-09 10:50:38.789946,266.99,Travel,27,Internal
47266,134,2024-05-18 23:29:38.789946,336.24,Retail,34,Internal
47267,903,2024-02-05 17:28:38.789946,43.85,Entertainment,4,Internal
47268,530,2024-04-02 00:30:38.789946,402.32,Retail,40,Internal
47269,324,2024-04-02 03:23:38.789946,277.62,Retail,28,Internal
47270,418,2024-02-14 19:43:38.789946,346.61,Entertainment,35,Internal
47271,348,2024-06-13 20:07:38.789946,134.19,Travel,13,External
47272,488,2023-11-26 05:54:38.789946,374.59,Dining,37,Internal
47273,50,2023-10-16 08:28:38.789946,376.24,Groceries,38,External
47274,328,2024-03-19 15:07:38.789946,240.37,Travel,24,External
47275,866,2024-04-20 07:57:38.789946,83.74,Entertainment,8,Internal
47276,591,2024-02-06 14:41:38.789946,235.86,Entertainment,24,Internal
